building_id,site_id,fold,model,mae,rmse,nmae,n,skill,mean_load,zero_frac,lgbm_sec
Eagle_education_Raul,Eagle,fold0,lgbm_multioutput,55948.98381337572,90583.2306764422,0.2833610327866158,17280,0.5803805255894018,197447.69865907409,0.0125,17.7
Eagle_education_Raul,Eagle,fold0,lstm_seq2seq,55859.53954132813,88291.36569778535,0.28290803043381535,17280,0.5794526854378255,197447.69865907409,0.0125,17.7
Eagle_education_Raul,Eagle,fold0,transformer,83416.58612235244,118331.20856495018,0.42247433973077037,17280,0.8653126258387972,197447.69865907409,0.0125,17.7
Eagle_education_Raul,Eagle,fold1,seasonal_naive,246369.46841969906,367942.60475159995,0.6770842482904939,17280,1.0,363868.2616553761,0.005960648148148148,18.1
Eagle_education_Raul,Eagle,fold1,lgbm_direct,123456.29756478035,217951.17937841467,0.339288447426358,17280,0.5011022605872096,363868.2616553761,0.005960648148148148,18.1
Eagle_education_Raul,Eagle,fold1,lgbm_recursive,217962.88163389475,350794.23776929895,0.5990159203286873,17280,0.8846992406647861,363868.2616553761,0.005960648148148148,18.1
Eagle_education_Raul,Eagle,fold1,lgbm_multioutput,123456.29756478035,217951.17937841467,0.339288447426358,17280,0.5011022605872096,363868.2616553761,0.005960648148148148,18.1
Eagle_education_Raul,Eagle,fold1,lstm_seq2seq,120026.23871767073,216012.01157311117,0.32986179715599645,17280,0.48717984207849085,363868.2616553761,0.005960648148148148,18.1
Eagle_education_Raul,Eagle,fold1,transformer,139584.862823261,239619.01749730384,0.38361373478477073,17280,0.56656721191391,363868.2616553761,0.005960648148148148,18.1
Eagle_education_Raul,Eagle,fold2,seasonal_naive,250791.69508814238,387641.38178304257,0.7341337593522899,17280,1.0,341615.8048764988,0.009837962962962963,18.7
Eagle_education_Raul,Eagle,fold2,lgbm_direct,102659.41788596271,170992.16727161137,0.3005113241850043,17280,0.4093413773126833,341615.8048764988,0.009837962962962963,18.7
Eagle_education_Raul,Eagle,fold2,lgbm_recursive,198794.55941423337,332556.9328806077,0.5819243623289084,17280,0.7926680321067479,341615.8048764988,0.009837962962962963,18.7
Eagle_education_Raul,Eagle,fold2,lgbm_multioutput,102659.41788596271,170992.16727161137,0.3005113241850043,17280,0.4093413773126833,341615.8048764988,0.009837962962962963,18.7
Eagle_education_Raul,Eagle,fold2,lstm_seq2seq,116230.99800722512,215108.5984099945,0.3402389361032199,17280,0.46345632763626793,341615.8048764988,0.009837962962962963,18.7
Eagle_education_Raul,Eagle,fold2,transformer,121244.98620473959,205543.70912714652,0.35491620842475996,17280,0.48344896812522936,341615.8048764988,0.009837962962962963,18.7
Eagle_education_Raul,Eagle,fold3,seasonal_naive,561631.4008273322,760812.9058335824,0.637811506096816,17280,1.0,880560.158383345,0.011979166666666667,19.3
Eagle_education_Raul,Eagle,fold3,lgbm_direct,257805.3433538875,366026.4341759067,0.29277425386495165,17280,0.45902943278121144,880560.158383345,0.011979166666666667,19.3
